"Country Name","Country Code","Indicator Name","Indicator Code","yr1960","yr1961","yr1962","yr1963","yr1964","yr1965","yr1966","yr1967","yr1968","yr1969","yr1970","yr1971","yr1972","yr1973","yr1974","yr1975","yr1976","yr1977","yr1978","yr1979","yr1980","yr1981","yr1982","yr1983","yr1984","yr1985","yr1986","yr1987","yr1988","yr1989","yr1990","yr1991","yr1992","yr1993","yr1994","yr1995","yr1996","yr1997","yr1998","yr1999","yr2000","yr2001","yr2002","yr2003","yr2004","yr2005","yr2006","yr2007","yr2008","yr2009","yr2010","yr2011","yr2012","yr2013","yr2014",
"Liberia","LBR","GDP per capita (current US$)","NY.GDP.PCAP.CD","170.037728708201","160.64423668176","163.947037727288","167.333799102114","178.849905317729","182.974166938022","190.49223878364","198.479593101461","205.288340373526","221.904658770119","227.578612241218","234.300456742543","245.8320078859","251.460663000802","307.696162731331","354.617127250936","356.00837223511","390.306520915866","404.033600721046","444.611863811557","451.623993080159","431.499976297218","424.260936736523","390.6837287185","392.117853718051","387.403207911745","381.067103726686","442.946101546122","478.385349235588","367.94261910756","182.797186901564","168.436541049147","110.170594359266","79.9462107539616","65.4731599664809","64.8101538471894","72.5270395272365","125.100938996909","140.573905494274","161.137672541244","182.942773455249","171.737078869003","174.554568330786","130.912591998904","146.641240478132","165.760083381603","178.453730763935","209.814084862501","231.447496004217","302.28035237659","326.604280445057","376.928454386446","413.758572735627","454.337483405654","",
"Libya","LBY","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6785.48839789804","7338.59912681956","7599.33205925408","6726.61488626394","6146.88027939269","5379.82917050542","5764.43555394445","6234.51147428692","5440.25331778656","5985.62046308569","6548.56827388716","5404.46236791915","3715.55699126775","4437.43716127947","6062.21452417203","7864.93757205802","9933.10882400784","12418.1835912654","15853.4615089924","10455.5748673945","12375.4495267956","5685.41222719291","13302.7908482492","11964.7306962965","",
"St. Lucia","LCA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","889.52329152091","1130.78733098237","1273.0213453606","1185.21573547683","1258.80901574956","1583.45024751883","1496.3822880479","1755.38620580313","1849.81669290333","2051.77615057931","2291.29783316141","2874.45784902242","3078.43493996339","3367.73632712794","3426.58101384529","3562.98727489715","3814.00368067757","3802.11302458284","4002.88157434617","4295.72590242249","4465.68645204056","4975.472010521","4656.50865467523","4631.0068465484","4981.49604658652","5415.65080547139","5655.52368219813","6363.81436355253","6720.44490302892","6781.36046475227","6715.79802976492","7014.19644868519","7193.19829672313","7202.22648147124","7328.37069182551","",
"Latin America & Caribbean (all income levels)","LCN","GDP per capita (current US$)","NY.GDP.PCAP.CD","369.353084916178","381.42569904899","426.880704597561","416.382419365204","450.706795107901","473.832398591306","506.052348559657","505.024452962261","530.346126694433","579.16535355546","614.095829439196","668.80005157936","733.711217403973","937.408513049317","1188.52569902068","1218.11987255172","1322.9738933875","1422.96767786225","1576.97878632374","1834.21659097923","2128.15178840788","2397.56276676969","2196.59581226444","1911.19589160663","1846.70915715162","1860.66798432239","1856.88548178387","1915.82707537493","2145.98046892726","2301.33804099808","2627.85440101622","2741.93629828013","2918.39387915706","3329.49070800712","3846.44743906358","4016.20990249744","4263.53259337319","4588.68460654373","4534.92869773109","4049.13329471681","4402.06364006226","4235.18681593218","3701.01451270273","3764.31485869298","4263.73651672296","5093.06812013598","5897.27758752244","6867.87465430768","7873.42217589571","7310.44586787875","8921.70928284049","9886.22928492821","9780.97697352291","10008.0533911092","",
"Least developed countries: UN classification","LDC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","294.024282435583","287.974255888989","280.707125603408","255.900072643893","250.936274910932","265.219388901764","280.479101191707","301.29273509062","300.002921676617","295.740202833667","299.286420242156","299.763767742218","257.127149350875","253.080031063729","229.413076538341","254.656412423461","264.495075406075","272.999556912171","267.385355398431","263.159498477794","292.682922524874","273.872355401958","288.678439938511","315.852386806416","359.789787275492","413.246770142191","484.291285715981","581.660605918304","699.043518299181","676.270931973155","740.783932037871","815.465401264892","845.46728341805","895.528415735332","",
"Low income","LIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","93.859479358716","94.9304398907186","100.594853911302","117.034254589262","98.581994246519","111.520689771777","119.678656620826","118.058016901961","119.764112810229","130.539375731833","132.728307475983","138.252833692864","131.680302161647","156.852321250602","193.110797790723","237.050370427044","192.552023723289","210.019145804849","245.658344681331","267.001529824027","283.468772188169","274.886596821936","270.407379840153","247.243534671174","236.039670644467","240.636187868002","254.004413545043","262.586039007988","276.306758002196","270.387218929307","281.448305777456","277.654354818594","248.535657766828","238.987926102544","216.097963356407","241.704379304686","263.54448537099","267.489562400979","267.392816074062","260.245202233147","280.952199328193","258.584151513202","264.685379123499","283.710631887184","310.705096576003","339.436478128945","384.553354773227","444.659774719887","513.629321411079","537.63321595196","573.338377418377","623.606798707776","675.955526984247","721.967144289331","",
"Liechtenstein","LIE","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","4236.77987274857","4827.84671989982","5639.88105021432","7354.35041291315","8439.8042954367","10513.7217889362","11388.8386737162","12415.8527826482","17502.3872585421","19773.3755345636","20669.4985029427","19512.9032892283","19691.3615647138","19576.4983686398","18609.386525104","19409.1350546087","28316.6060016968","37876.3618850764","41359.8800604352","39430.4954032172","49452.3882829421","50977.5585687669","55271.6392380041","55892.4842250771","64140.1539502974","78786.8138364249","80033.6562770511","72372.0191568998","76944.7537363828","81530.967719079","75057.8851631902","74437.6567222326","79495.517130623","89944.741849272","100286.667462236","105306.74662665","113873.924970654","130348.559063193","138536.757763327","134617.379609051","","","","","",
"Sri Lanka","LKA","GDP per capita (current US$)","NY.GDP.PCAP.CD","143.454924152361","143.031287479587","139.673429067613","117.311256247727","121.236423557775","152.124626274731","153.113959982105","158.887893751699","150.198171329906","160.426560438083","183.512113491713","186.706745495451","198.579919789185","219.66427316477","269.089616543617","280.920135262776","261.815255326436","294.398908539921","192.613379598467","232.491116102922","272.911229373875","297.423328338665","313.81712403388","335.208750221667","387.327747405454","377.380442621997","397.173098771188","408.121121331779","420.409156049386","415.290798441161","472.086463311204","521.246457495851","556.812328466994","585.893666313136","654.944061752967","718.443844341399","757.948209819414","812.792483613468","840.873767417395","821.596453392897","854.926725155264","837.698803521836","903.896404853248","984.810172493354","1063.16058355022","1242.4043496628","1423.47721535484","1614.41111005118","2013.91108814055","2057.11367214871","2400.01557497263","2835.68996731173","2921.73634525444","3279.89138972612","",
"Lower middle income","LMC","GDP per capita (current US$)","NY.GDP.PCAP.CD","99.7165491824386","103.703494156162","104.064862403975","113.628235393404","126.532020785431","132.776193737105","115.43744469587","119.955609558875","125.943621502319","137.326855290698","148.337741060703","150.981295240374","159.850865256042","185.679727577261","230.774155735505","244.575335374335","269.368005246469","302.562004094688","329.50928654221","365.18125713797","445.334713738415","460.387452893557","453.996704589391","434.298848740924","419.203544166246","428.40501567258","435.952916380082","469.239003365218","480.805953196672","477.230809839182","500.075776006654","470.931455886587","483.348189065984","474.948258373519","506.91068802733","558.112772422481","597.718975782202","605.532514173841","532.681924364653","570.678129423451","593.943438027513","590.213259927688","623.759571293654","703.046111484667","793.126727560687","900.897852032792","1055.12706212932","1282.73544370878","1405.11365666912","1416.41266946591","1758.87069652316","1958.88729322158","1998.63711100422","2043.69708628902","",
"Low & middle income","LMY","GDP per capita (current US$)","NY.GDP.PCAP.CD","127.788408702638","121.402426803172","124.563567177665","130.781690961191","142.156738264104","153.397787503158","154.723684628493","155.066619451786","160.099624845683","174.583507642644","186.397573411194","196.003456545984","213.902544914916","264.31955827097","330.224072379903","357.128950101443","378.269922432587","416.895039799495","444.543802378161","517.906425971006","593.032915804173","625.167272705323","608.062878461016","583.449417934954","580.097985922571","598.633702415631","612.578839462696","618.535830240111","656.489468586875","683.191842619829","766.436584578543","763.765988186454","798.28829876148","847.544074388741","930.54592968421","1031.14008669852","1112.59266691004","1160.28283438667","1130.74438144649","1100.80425502872","1173.53630998725","1159.20751374323","1155.00356352022","1278.10210902837","1477.83342750713","1720.89993237619","2000.42996579317","2433.17287253269","2861.83931378669","2819.31842090161","3372.35310349704","3863.28717994194","4023.68070715556","4218.97286346287","",
"Lesotho","LSO","GDP per capita (current US$)","NY.GDP.PCAP.CD","40.6148682210698","41.2119620183546","47.4651418770063","52.3631102662722","56.7356757051101","58.8051639590643","59.5753206169453","61.0336614432901","62.0122089258905","65.2303488543527","66.5930137676383","72.5947250478814","75.250429263303","110.368903887286","134.390615576378","130.154248495532","125.350707673423","159.918301433693","214.775060865046","227.69666185619","330.07625210896","323.842737683932","237.942238434693","252.658024070667","210.668704967765","168.736440734561","194.3592991802","242.951541348076","278.224522958366","287.557608840468","340.887124252033","373.959041696818","433.968178850007","426.109689121613","437.675261573034","489.839391427389","458.598711102768","477.230505807718","449.834416581732","435.712041682953","415.498419494325","377.447825243231","348.318507755647","510.418628298228","645.493467869915","710.517813285208","736.360043001735","816.800186347382","826.827106836723","858.734593437825","1083.01206509911","1225.58923780171","1134.85021035198","1125.58642735989","",
"Lithuania","LTU","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2841.30756236628","2777.17362445149","2314.06681710043","2016.12221657549","1902.75169635275","2178.19609120596","2339.67391832493","2833.09422827713","3170.7524601115","3113.11977227418","3267.34744263239","3503.27357988808","4113.75937264651","5448.76991759464","6709.73981130478","7851.04210464184","9249.90929620031","12170.3521656783","14832.6881505581","11713.8999970367","11852.1696016454","14227.6855383745","14172.2812261274","15537.918939605","",
"Luxembourg","LUX","GDP per capita (current US$)","NY.GDP.PCAP.CD","2242.0158166161","2222.36636636277","2311.79884893619","2441.03855530008","2755.63311653279","2780.09271886584","2900.43321843978","2909.66062936858","3175.36736882691","3658.90068296888","4478.68555439179","4621.82417973618","5717.33539629218","7760.22926314775","9343.61176710936","9067.03147118904","9889.59498926664","10927.0898491482","13582.2391097573","15843.3885676173","17225.9399834456","14418.7218389098","13120.1914792816","12894.1276122287","12636.6501737987","13006.5989285774","18912.7315808568","23386.7559333531","26279.3570528527","27736.8614003459","34872.0734723901","37249.8425649925","41234.0750946668","41750.7806977441","45779.8047461564","53177.3039029292","52219.3100690568","46394.8929405966","47893.0854163076","51728.3125975675","48826.5457882192","47558.3722118289","52190.0655646188","64422.2789895382","74677.3783956784","79593.5543844514","88395.6749966445","102518.132923721","112481.227692242","100729.284056422","102856.971717281","113738.72604854","106022.799072463","110697.029141342","",
"Latvia","LVA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2176.15573270589","2572.89650278357","2883.5565613768","2796.31265998635","2549.03293417349","1854.4108574766","1743.06741387124","2007.68453536886","2106.88200936784","2273.01105987543","2521.00690907653","2745.60394803609","3048.97693122183","3308.51235470913","3556.88621006226","4032.07209158228","4889.279990527","6080.78996403757","7165.37769860832","8986.40137598063","13073.3809967393","15463.6602764616","12082.0636849112","11446.5081773717","13827.3602570148","13946.9658871232","15375.4456438226","",
"Macao SAR, China","MAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","3915.57106703035","3741.93219543586","4169.22880374246","4125.53024745135","4450.06328014691","5537.6005765865","6212.56243748522","7113.46509413215","8312.17567352937","9377.79815158369","12125.9872861875","13713.3919110155","14979.0726262132","16465.1124732486","16357.4003046856","16199.1522110976","14771.5567621452","13907.5915857383","14127.5666726526","14870.0499638043","15778.5126975323","17586.3770181696","22371.6136780035","25189.7793561308","30363.6237286657","36606.7826713872","40847.0524921596","40859.9871804445","53045.8790315006","67062.4531812411","77196.1387901305","91376.0225367419","",
"St. Martin (French part)","MAF","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita (current US$)","NY.GDP.PCAP.CD","164.801113754485","159.212704280002","181.952894088632","197.863376096745","203.021765480054","208.461829200778","198.219140751497","204.65166533278","214.359477409228","233.598736759115","247.37470229931","266.57196845206","304.104308884118","366.572424552029","441.522900013944","505.894229753972","527.779971476468","594.717169106307","695.933128757155","816.94268897803","1056.63192431269","837.175412206404","816.392179328527","729.496078148728","645.505954871249","636.432343413297","815.41816131268","880.688838117584","1028.87408069586","1034.81060731492","1158.58960274361","1223.36062694001","1241.91499508427","1148.57898767059","1278.18678263479","1372.79094709478","1504.98095372309","1335.57389253687","1414.63969309129","1386.21202154248","1275.88034551999","1285.44742952016","1362.53244931258","1662.70718580758","1881.96472120273","1948.20199738706","2128.07468795736","2416.26354908687","2827.28780294231","2861.02706700807","2822.73373914854","3044.10788758427","2899.97492406142","3092.60654509577","",
"Monaco","MCO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","12479.7252607401","13812.1359060263","16732.9258788308","21421.9646120756","22707.4560380278","28249.7914457976","28813.1308308869","31432.8694404664","38355.2762166492","45845.1098277337","51526.6206408108","44364.6613479079","41377.8664366944","38883.613816459","36379.1455513374","37552.055643001","52162.2689423643","63049.6621501098","68427.206617505","68574.2452564678","84289.5595438943","83727.0488033757","91651.0499568933","85421.7258336278","89415.8281214554","101963.222110443","101315.707697008","90909.1028670077","93110.9810218226","91398.311296276","82537.4464694446","82537.2638807502","88995.5906708296","108862.794246025","123263.613161822","126599.403276628","135688.799880639","170632.956214847","193892.32225785","153042.349597976","145229.837901573","163025.859027458","","","",
"Moldova","MDA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","972.093095245982","835.015410176162","625.301538599629","640.165420298106","460.832253026998","476.99268001812","462.17201717928","528.177776069602","448.841362219815","321.02679648144","354.001278975189","407.730243187074","458.677816836312","548.289686690501","720.940932072135","831.159109238569","950.698884748955","1230.80981106411","1695.97281114375","1525.52611882763","1631.53583179532","1970.84000286446","2046.53678665109","2239.28602582208","",
"Madagascar","MDG","GDP per capita (current US$)","NY.GDP.PCAP.CD","131.99308778984","133.84622350219","138.115436667946","138.400253667609","142.653329589085","144.484629923376","152.121570867434","157.508959769879","165.525209661909","165.04939408016","169.070662941168","177.432717999332","192.968465860698","231.120243197523","260.521411514181","301.362521697279","279.736453791582","293.706563723438","322.866943580142","407.097200223855","462.142857952103","400.163701163116","382.422239857448","371.110410169666","302.592339398898","286.32976227008","317.436873910451","242.877509176397","224.541473796912","222.930553219972","266.892255568947","222.985579204589","246.614824036742","266.599056341443","228.304988286663","234.892770957","287.771396665898","247.45046217762","252.781788403977","243.566786035185","246.282640965874","278.987449929843","262.741819752067","317.422031692424","245.670452934853","275.515822511113","292.990944306541","379.067415268428","472.379399752935","417.178525982947","414.142787218657","456.327896822183","444.95462851126","462.968942802867","",
"Maldives","MDV","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","275.172867096998","280.833674823261","290.426976750404","338.156227430591","617.920503006499","692.798927619702","746.955361797393","718.878549903688","830.298999172259","904.509285499957","996.432880887997","1101.39209094726","1250.10799718238","1379.75798372408","1487.24516629907","1628.75902667836","1796.79296555249","1982.56115042714","2061.64910189189","2203.12783040704","2289.08740246526","2888.30310611902","2929.30641074174","3302.8076449205","3677.22087548236","3335.19499993933","4304.05615806783","5002.54204894008","6027.32427093964","6208.59551044415","6552.48449066117","6515.73702632783","6243.84474625521","6665.76769481571","",
"Middle East & North Africa (all income levels)","MEA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","241.096966020141","261.311251918947","280.88532386484","319.950903744123","378.668968675708","496.290231873206","885.006748128364","942.627922419272","1140.3857057665","1280.12663103685","1326.67619313977","1691.94268241314","2129.15529300504","2135.17337111646","2051.7136637442","1999.39646140853","1964.75200463068","1931.653023811","1911.32158083214","1727.48131192186","1664.18638155157","1673.30452265672","2117.48840978221","2068.14736936494","2215.2201748811","2182.59783856905","2222.79948528543","2465.15863460527","2726.64371555673","2778.24634033081","2653.05708232478","2767.33819675297","3041.01367727532","2979.53927295015","2924.89558047767","3213.51268819778","3674.33419411399","4321.09145047883","4961.97074795278","5744.86069694097","7099.46063876769","6190.54793912062","7064.15765194697","8270.7627313042","8702.6317589538","8550.1567200893","",
"Mexico","MEX","GDP per capita (current US$)","NY.GDP.PCAP.CD","337.569452187444","354.386897775116","369.135277097581","397.902512624129","456.851720059801","481.479490942276","520.209295978722","550.225823992677","589.777927147612","633.084476722941","670.7484507266","717.058205489079","801.090097552004","950.403962480537","1200.98335405954","1426.12718687539","1402.25626476031","1253.81791096558","1529.81735531653","1957.93429277325","2762.59420060941","3477.41879582357","2366.26177876954","1988.06442074217","2300.32245039667","2369.31224717281","1630.01934260144","1731.66793271698","2216.29503823001","2644.19760264343","3052.03217333994","3577.80816131283","4050.99945490508","5498.54639512558","5637.26619181147","3603.97568838717","4088.45545866353","4855.62947606783","4986.25265880444","5663.3885119427","6581.5369324992","6879.6698073496","6948.40761773292","6601.04206480566","7042.02478340443","7823.82549787716","8622.58688753123","9190.49241210989","9559.81447726485","7690.19050685233","8920.68901624142","9802.89435260658","9817.83748890289","10307.283036092","",
"Marshall Islands","MHL","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","972.566232951873","1047.51904961901","1196.41782490328","1234.55574698499","1144.64965826681","1392.65726438325","1494.32950555186","1604.2484624288","1589.02494925021","1659.11205073996","1701.84195870547","1844.05248876109","1987.15336050507","2136.76176918362","2356.52685221482","2156.89631690566","2056.00149594754","2093.56473156851","2073.48669519932","2126.83287154387","2206.6561156159","2391.34740333583","2434.76130579871","2517.69338901563","2645.98140535557","2757.37270562937","2877.11792905081","2924.3965929754","2906.25131350184","3126.51636530098","3294.72711686827","3507.9193226144","3627.21054831478","",
"Middle income","MIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","133.640317565891","126.409611105265","129.385235340043","134.75034760957","149.230798641707","160.548175078771","161.279287612241","161.833499602055","167.305663518899","182.462753650019","195.432275453946","205.621884490222","226.156362374593","280.001346640013","350.096715524875","376.117936547307","403.779548287569","445.341785717555","473.041374507981","553.04686386448","635.552309498052","672.540703648222","654.053909235141","629.054744508721","626.721323045809","647.356581020994","661.957861760499","668.066351651707","709.669389488178","740.804304251395","833.970977892565","832.045482196496","875.430471702673","933.390293975062","1031.58046636111","1144.00142970941","1235.24669980857","1290.36001597719","1257.85120837833","1225.75058809239","1307.60604437812","1295.53040236142","1291.31603292366","1431.80438940878","1659.81862081979","1938.10455848876","2256.86563459826","2751.49311393454","3241.32860780785","3192.35355888375","3833.42353234156","4402.06287576212","4587.11634151524","4814.33041207857","",
"Macedonia, FYR","MKD","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2225.1113951307","2341.7370131711","1162.33092236763","1288.62872555239","1717.38250757913","2261.99599324007","2238.83362524994","1875.4514136988","1773.88755962135","1805.51075780497","1747.88426505179","1664.30909565183","1827.6281454437","2285.69337411016","2643.80256839888","2863.96317970822","3133.31921230389","3891.89534602789","4685.62016642279","4433.85708225151","4442.29997217829","4940.95334535474","4548.15555276164","4838.46210462289","",
"Mali","MLI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","50.1030411675389","61.7665030779655","60.2905760852559","62.9380355515126","74.1357955282123","82.5738925016816","94.1066377413385","88.4694311469186","134.177456661303","149.244474927444","164.129827259224","188.030185610265","241.180493640741","265.370832764454","217.558462614003","189.504923653021","181.147493530002","180.098685219513","177.400317364261","223.337279592504","253.683724330997","252.530715320463","256.541051046922","304.012108461434","297.994995954209","342.745385181937","313.750539816462","201.234628788859","274.357608844331","283.999332000828","261.585139887535","267.3734292006","257.627573980928","236.096110147333","248.963062283244","307.169721877325","388.818373079503","421.17042876515","444.284643604966","496.744283095542","561.496332733851","665.054688791965","661.13171143437","673.694661381467","738.55447804703","696.182312923558","715.133812989422","",
"Malta","MLT","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","828.444834337079","874.061146109093","975.720862993772","1143.66667608705","1245.31842083175","1560.10509658262","1726.55913452495","2037.86476660159","2558.73543428134","3195.51239568261","3948.26716486393","3898.36999672329","3787.91751420461","3526.91536128748","3332.82102436915","3322.30815939598","4194.53362238002","5083.80108177028","5814.44984160101","6040.83946725816","7192.394285355","7688.02750707283","8365.01309952099","7428.47560128869","8149.41632429728","9717.50193818825","9852.31001075917","9683.14540797466","10091.2797969916","10301.4232851886","10377.0373182486","9967.79040659294","10849.7502791421","12844.5879877177","14064.2295970135","14810.035201942","15766.0929222675","18474.038167423","20895.7805043413","19636.0062766561","19695.2557239007","22346.3184053234","21129.9827706832","22779.9104979932","",
"Myanmar","MMR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (developing only)","MNA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1183.36932037487","1185.48296909145","1324.06836728289","1493.00608515763","1509.55905582661","1508.19860704913","1539.69926210426","1577.41586404672","1589.60569755278","1530.96044768196","1676.67608441556","1899.46045419872","2179.69408809646","2496.4791040798","3019.9706518559","3749.64397931583","3539.78884579045","4003.99043683461","4504.59558583352","4701.28722339361","4329.67562221868","",
"Montenegro","MNE","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1610.41563819135","1896.71977433465","2097.7495751167","2783.71207950796","3372.95707486109","3665.31532068782","4370.5975394224","5945.90840380041","7335.89700282982","6713.07930444158","6636.07053781006","7253.35924869992","6514.14864323393","7106.86177444835","",
"Mongolia","MNG","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","1332.63903395699","1435.76951202774","1495.01984063647","1121.66835570629","1137.6903523163","1465.44839833582","1485.5366959009","1533.43990322153","1670.68662479247","1172.43555204329","1072.62664504278","587.295377932299","339.5164004183","405.967715913715","631.908286477408","580.903305256059","505.596861186531","477.344050744014","445.000397036015","474.206033662186","524.037760136901","571.602018817679","646.236949137672","798.024378524982","998.756359865176","1333.8771582161","1631.90104003309","2135.81133771621","1715.3637354984","2285.64537751703","3181.10440077669","3691.05226233367","4056.39783876598","",
"Northern Mariana Islands","MNP","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","290.418033469741","283.965986967764","283.996497047563","249.202078545092","255.496873339712","334.229408001685","391.567760817417","175.994878109971","156.820654879967","172.76320568544","185.150140608311","197.858435445059","137.201287416944","136.145896596845","139.95382798237","140.586390975053","196.904299144784","225.250323292988","249.238606471712","254.874308465293","235.838306052375","216.922734625281","217.461487381046","234.795410312647","278.782693454286","313.107929672144","328.707399204933","414.630443515272","484.403529847359","459.167827591378","424.134901965967","538.817879202897","593.290977122132","605.034174437901","",
"Mauritania","MRT","GDP per capita (current US$)","NY.GDP.PCAP.CD","107.896418907821","121.949657580554","122.233985760658","121.559671176618","157.591745842207","174.077319190746","176.463399997308","181.707569463766","194.431745939404","178.918588757822","182.21054402401","191.935009514261","217.592863821385","266.169742476499","321.344368762354","358.189616960232","383.443120861424","384.077928465779","375.80813739176","432.017856277913","462.174892801717","473.813198373728","461.83325611036","471.730665888674","422.923942669453","386.618907601296","442.124594167873","487.660063590948","499.515815925446","498.416641759804","503.714755483525","693.620990014622","683.989640594135","567.391871661485","580.362320496437","606.281665918017","600.131221012644","566.277076909293","479.327201264285","454.622467386641","399.250220794396","401.792125823259","399.542369184382","433.352182148996","489.771596052243","590.508126692073","833.669245746538","852.102405631783","1047.44025313393","860.908367937507","977.150555113218","1117.02616334509","1042.82286671602","1068.97459670874","",
"Mauritius","MUS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","779.904212163145","897.669287366744","1088.84757442472","1278.33037333029","1176.5468233587","1171.63609811137","1093.04065609987","1093.9778015427","1035.36655803616","1063.62519909753","1433.66773830502","1828.8394274633","2059.37361920315","2088.91008115296","2506.18493271298","2669.32628158849","2973.20538801772","2973.79360894844","3197.33695600519","3599.55175081755","3899.44243320673","3646.63784190973","3593.24156856113","3651.23107830889","3861.03854240777","3780.82884807516","3939.28186264406","4587.65610839591","5177.36646534446","5054.31811124789","5373.63055117389","6182.20011100815","7599.98667643994","6928.97201241631","7586.89345400823","8749.57980679549","8861.8253919312","9202.51732375243","",
"Malawi","MWI","GDP per capita (current US$)","NY.GDP.PCAP.CD","46.2281587204666","48.3952327126829","49.576613730995","50.4312774020705","50.2266324503596","57.740939442197","63.9210758164431","64.5895066410499","57.1944714163235","60.3632390231612","64.136029670993","78.3056956518223","84.3861118007736","89.4479563186978","106.945005900532","115.707740336456","122.346422129755","142.244256239917","161.884123171704","174.840265583696","198.444289303974","193.269781483044","179.912106446085","181.725445687154","173.609922631114","155.736391303116","154.368506108282","145.161419758915","159.433196199409","174.643245166014","199.085392799547","228.167945534546","184.38870212696","211.27683359425","119.95873571227","140.249398520452","224.659542101496","255.975844228615","163.603341686451","161.260990516534","153.999638090745","147.679390390843","223.460094830029","198.113275073959","208.855763532924","213.156674537549","234.212396051749","265.99690752705","302.497318952241","345.194761444339","359.579526836732","364.087772915548","266.588965569783","226.45510265016","",
"Malaysia","MYS","GDP per capita (current US$)","NY.GDP.PCAP.CD","299.108925338668","287.41469794788","292.033620194037","300.966838603564","312.222826025156","333.116324676548","344.64929986212","347.693705695721","353.436123228323","380.698394174051","392.044071306597","403.711610226399","468.090794781386","694.157177500983","839.923699103651","803.324752264172","932.848944687017","1084.05116528038","1262.78824726288","1599.67064875928","1802.62509753545","1795.689099407","1876.23364686976","2055.51100036045","2254.28926733834","2015.45032881569","1741.0620569104","1926.64385660463","2050.44857466982","2193.95863312885","2417.41660127211","2626.07956581959","3079.99683225901","3395.41424137175","3685.9933854463","4286.16894207581","4743.75310575953","4593.67169262005","3228.60139903923","3456.84805027992","4004.54595517499","3877.99665182468","4130.67801690763","4427.45973733967","4918.16673074182","5553.94358208311","6179.63751094574","7218.38660444419","8460.39025347173","7277.76275625651","8754.24281962666","10068.1072574254","10439.9649059721","10538.0578871612","",
"North America","NAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","2942.62886994412","2990.76628065986","3153.88605003842","3281.35123535155","3478.08586108047","3727.14016510279","4040.8790099139","4227.76186373872","4575.14811014624","4906.85250757158","5139.97005510009","5524.61472655176","6016.74133082468","6656.75202791551","7221.84515385333","7786.54603194688","8626.63011248873","9413.54420719951","10440.3767726085","11529.6026732121","12452.9197247629","13825.4586360601","14242.6354115351","15346.1163892533","16803.7155421931","17848.7718330218","18645.390698764","19712.0852691984","21219.3148343948","22689.8291231325","23689.5106543734","24123.7954681981","25013.4103743693","25813.9261776688","26981.6655338968","27962.0656930605","29184.5076613159","30598.9101917449","31760.1021601541","33392.2269756667","35233.0655569926","35930.7732551371","36777.8250066169","38535.7898294389","40933.3404807197","43498.2093367269","45835.1199739751","47702.3639326586","48212.8897858368","46393.3484691306","48294.6308040423","50007.4783046348","51593.0333047524","52939.8408894806","",
